qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
anno1.g9530.t1	CC	0033202	DNA helicase complex	10.0582617684	0.765198355257	1	44
anno1.g9530.t1	MF	0043138	3'-5' DNA helicase activity	8.77023548461	0.734703750602	1	44
anno1.g9530.t1	BP	0000725	recombinational repair	7.93930148323	0.713826643893	1	44
anno1.g9530.t1	CC	0005829	cytosol	3.00769918716	0.556516286747	3	44
anno1.g9530.t1	MF	0003677	DNA binding	3.12759390011	0.56148626774	11	44
anno1.g9530.t1	MF	0005524	ATP binding	3.09501001076	0.560145140602	12	44
anno1.g9530.t1	MF	0016787	hydrolase activity	2.37135536308	0.528296466819	24	44
anno1.g9530.t1	MF	0004518	nuclease activity	0.428233475367	0.399718227149	36	3
anno1.g9562.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9562.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9562.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9562.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9568.t1	CC	0044221	host cell synapse	13.7067609753	0.842268776913	1	5
anno1.g9568.t1	MF	0090729	toxin activity	10.6312139636	0.778132475906	1	5
anno1.g9568.t1	BP	0006887	exocytosis	8.72901238396	0.733691978074	1	5
anno1.g9568.t1	CC	0044218	other organism cell membrane	12.6983959151	0.82211742241	3	5
anno1.g9568.t1	BP	0035821	modulation of process of another organism	6.93552104904	0.687089680428	4	5
anno1.g9568.t1	CC	0033644	host cell membrane	6.67393823614	0.679809193156	4	5
anno1.g9568.t1	CC	0005576	extracellular region	4.88537923388	0.62563402095	8	5
anno1.g9569.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9569.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9569.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9569.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9571.t1	MF	0048038	quinone binding	7.87251251844	0.71210213098	1	1
anno1.g9571.t1	BP	0006633	fatty acid biosynthetic process	6.94105213245	0.687242128073	1	1
anno1.g9571.t1	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6.08797192365	0.66296380725	2	1
anno1.g9576.t1	MF	0003746	translation elongation factor activity	8.26353865066	0.722097311819	1	100
anno1.g9576.t1	BP	0006414	translational elongation	7.5458150774	0.703559274819	1	100
anno1.g9576.t1	CC	0005829	cytosol	2.00973569983	0.510542993927	1	71
anno1.g9576.t1	MF	0003924	GTPase activity	6.67128479866	0.679734617418	3	100
anno1.g9576.t1	MF	0005525	GTP binding	6.02140927694	0.660999891443	4	100
anno1.g9576.t1	CC	1990904	ribonucleoprotein complex	0.0538184110386	0.338384650995	4	1
anno1.g9576.t1	CC	0005840	ribosome	0.0375250040901	0.332827231684	5	1
anno1.g9576.t1	MF	0000287	magnesium ion binding	3.85868143148	0.589924008399	11	67
anno1.g9576.t1	MF	0016779	nucleotidyltransferase activity	0.0503256059593	0.33727325227	28	1
anno1.g9604.t1	MF	0004070	aspartate carbamoyltransferase activity	11.2107304181	0.790864866926	1	47
anno1.g9604.t1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	9.13091426793	0.74345668741	1	47
anno1.g9604.t1	CC	0005829	cytosol	3.00759033463	0.556511729926	1	47
anno1.g9604.t1	MF	0016597	amino acid binding	9.8573115986	0.760575086757	2	47
anno1.g9604.t1	BP	0044205	'de novo' UMP biosynthetic process	8.23776717204	0.721445935552	4	44
anno1.g9604.t1	BP	0006520	amino acid metabolic process	4.32132716031	0.606538886451	32	47
anno1.g9624.t1	MF	0004803	transposase activity	8.75369161811	0.734297987114	1	18
anno1.g9624.t1	BP	0006313	DNA transposition	8.21699626346	0.720920207225	1	18
anno1.g9624.t1	MF	0003677	DNA binding	3.12718555607	0.561469503964	4	18
anno1.g9625.t1	MF	0003678	DNA helicase activity	7.50671166618	0.7025244617	1	83
anno1.g9625.t1	BP	0006281	DNA repair	5.16718765152	0.634760636769	1	83
anno1.g9625.t1	MF	0003677	DNA binding	3.0966804677	0.560214066477	10	83
anno1.g9625.t1	MF	0005524	ATP binding	3.06441864057	0.558879583712	11	83
anno1.g9625.t1	BP	0006310	DNA recombination	0.511454465259	0.408541296935	13	12
anno1.g9625.t1	MF	0016787	hydrolase activity	2.37137005434	0.528297159442	23	84
anno1.g9628.t1	MF	0003725	double-stranded RNA binding	9.65845064085	0.755953256165	1	1
anno1.g9628.t1	BP	0006261	DNA-templated DNA replication	7.06024530775	0.690512693199	1	1
anno1.g9636.t1	MF	0004659	prenyltransferase activity	8.94841438019	0.739049834021	1	21
anno1.g9636.t1	BP	0008299	isoprenoid biosynthetic process	7.75288974002	0.708995046351	1	21
anno1.g9636.t1	MF	0046872	metal ion binding	2.32688241354	0.526189853041	4	21
anno1.g9636.t1	BP	0042811	pheromone biosynthetic process	3.82636462645	0.588727108696	5	5
anno1.g9636.t1	BP	1901663	quinone biosynthetic process	2.78909391544	0.54719242995	7	6
anno1.g9640.t1	MF	0004449	isocitrate dehydrogenase (NAD+) activity	12.7512451846	0.82319302047	1	99
anno1.g9640.t1	BP	0006102	isocitrate metabolic process	11.0950278437	0.788349579581	1	99
anno1.g9640.t1	CC	0005739	mitochondrion	0.352773510317	0.390941162034	1	6
anno1.g9640.t1	MF	0004450	isocitrate dehydrogenase (NADP+) activity	11.5701457878	0.798596594895	2	100
anno1.g9640.t1	BP	0006097	glyoxylate cycle	10.5472136183	0.776258402113	2	100
anno1.g9640.t1	CC	0009361	succinate-CoA ligase complex (ADP-forming)	0.176209709402	0.365651098035	2	1
anno1.g9640.t1	MF	0051287	NAD binding	7.02837612677	0.689640950037	4	100
anno1.g9640.t1	BP	0006099	tricarboxylic acid cycle	7.70303237465	0.707692977204	6	100
anno1.g9640.t1	MF	0000287	magnesium ion binding	5.79824828212	0.654335096153	7	100
anno1.g9640.t1	MF	0004776	succinate-CoA ligase (GDP-forming) activity	0.176169973723	0.365644225344	20	1
anno1.g9640.t1	MF	0004775	succinate-CoA ligase (ADP-forming) activity	0.167775960648	0.364174593646	21	1
anno1.g9646.t1	MF	0004818	glutamate-tRNA ligase activity	11.2200635213	0.79106719464	1	100
anno1.g9646.t1	BP	0006424	glutamyl-tRNA aminoacylation	10.7092311138	0.779866442356	1	100
anno1.g9646.t1	CC	0005737	cytoplasm	1.19805787226	0.46362986517	1	99
anno1.g9646.t1	MF	0000049	tRNA binding	6.97546833334	0.688189345211	4	97
anno1.g9646.t1	CC	0043231	intracellular membrane-bounded organelle	0.151877257844	0.361286520499	4	5
anno1.g9646.t1	MF	0005524	ATP binding	3.09501415578	0.560145311656	9	100
anno1.g9646.t1	MF	0050561	glutamate-tRNA(Gln) ligase activity	1.33146151272	0.47224478903	25	5
anno1.g9646.t1	MF	0008270	zinc ion binding	0.0339003105144	0.331434277671	28	1
anno1.g9647.t1	MF	0003911	DNA ligase (NAD+) activity	11.9571773826	0.806789283937	1	50
anno1.g9647.t1	BP	0006260	DNA replication	6.08319799374	0.662823312045	1	50
anno1.g9647.t1	CC	0005829	cytosol	2.66146229923	0.541579117089	1	45
anno1.g9647.t1	BP	0006281	DNA repair	5.21875846519	0.636403622941	2	50
anno1.g9647.t1	MF	0046872	metal ion binding	2.32701754699	0.526196284447	7	50
anno1.g9647.t1	MF	0003677	DNA binding	0.23446495662	0.375008136507	13	7
anno1.g9652.t1	MF	0004540	RNA nuclease activity	6.72324111177	0.681192179586	1	1
anno1.g9652.t1	BP	0006396	RNA processing	4.44519417235	0.610834294948	1	1
anno1.g9652.t1	MF	0003723	RNA binding	3.12429646744	0.561350866733	5	1
anno1.g9654.t2	MF	0008237	metallopeptidase activity	6.46159280589	0.673793510631	1	10
anno1.g9654.t2	BP	0006508	proteolysis	4.57837417839	0.615386410932	1	10
anno1.g9654.t2	MF	0046872	metal ion binding	2.32675285035	0.526183686564	5	10
anno1.g9664.t1	MF	0008479	tRNA-guanosine(34) queuine transglycosylase activity	12.0437485863	0.80860359514	1	86
anno1.g9664.t1	BP	0002099	tRNA wobble guanine modification	9.64788542355	0.755706379445	1	86
anno1.g9664.t1	CC	0005737	cytoplasm	1.2031721415	0.463968723816	1	86
anno1.g9664.t1	CC	0019866	organelle inner membrane	0.114675808194	0.353870261858	5	1
anno1.g9664.t1	MF	0046872	metal ion binding	1.86896571296	0.503203095404	8	67
anno1.g9664.t1	CC	0098796	membrane protein complex	0.103858025519	0.351493620359	8	1
anno1.g9664.t1	CC	1902494	catalytic complex	0.0907223526695	0.348434459986	11	1
anno1.g9664.t1	MF	0051537	2 iron, 2 sulfur cluster binding	0.182189928147	0.366676750017	14	1
anno1.g9664.t1	CC	0043231	intracellular membrane-bounded organelle	0.0437608504085	0.335074524846	14	1
anno1.g9664.t1	MF	0008137	NADH dehydrogenase (ubiquinone) activity	0.177174844424	0.365817790634	15	1
anno1.g9664.t1	BP	0006120	mitochondrial electron transport, NADH to ubiquinone	0.225158217848	0.373598619095	22	1
anno1.g9664.t1	MF	0016491	oxidoreductase activity	0.0769193356703	0.344970254912	26	1
anno1.g9664.t1	BP	1902600	proton transmembrane transport	0.110637136827	0.352996658075	31	1
anno1.g9666.t1	MF	0000156	phosphorelay response regulator activity	8.09001334548	0.717691616093	1	99
anno1.g9666.t1	CC	0032993	protein-DNA complex	6.58125592246	0.677195478984	1	99
anno1.g9666.t1	BP	0000160	phosphorelay signal transduction system	5.57439356276	0.647519431275	1	99
anno1.g9666.t1	MF	0000976	transcription cis-regulatory region binding	5.40594854656	0.642300102851	3	99
anno1.g9666.t1	CC	0005829	cytosol	2.37235816183	0.528343739059	3	72
anno1.g9666.t1	BP	0006351	DNA-templated transcription	3.49350867017	0.576092304669	6	99
anno1.g9666.t1	BP	0006355	regulation of DNA-templated transcription	3.37128933502	0.57130275299	7	99
anno1.g9666.t1	MF	0008780	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity	0.101017234622	0.350849218826	11	1
anno1.g9671.t1	MF	0071972	peptidoglycan L,D-transpeptidase activity	10.3656035286	0.772180944872	1	19
anno1.g9671.t1	BP	0008360	regulation of cell shape	7.0063773318	0.68903804592	1	19
anno1.g9671.t1	CC	0005886	plasma membrane	2.28749253075	0.524307141335	1	19
anno1.g9671.t1	MF	0008658	penicillin binding	9.72010097879	0.757391150499	2	19
anno1.g9671.t1	BP	0071555	cell wall organization	6.51995605236	0.675456650986	4	19
anno1.g9671.t1	BP	0009252	peptidoglycan biosynthetic process	4.29229814804	0.605523359377	9	12
anno1.g9671.t1	MF	0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	1.2662216082	0.46808849658	20	3
anno1.g9671.t1	BP	0005975	carbohydrate metabolic process	0.9094280702	0.443168438213	27	3
anno1.g9687.t1	MF	0005524	ATP binding	3.08362983758	0.559675079588	1	1
anno1.g9691.t1	MF	0004803	transposase activity	8.75369161811	0.734297987114	1	18
anno1.g9691.t1	BP	0006313	DNA transposition	8.21699626346	0.720920207225	1	18
anno1.g9691.t1	MF	0003677	DNA binding	3.12718555607	0.561469503964	4	18
anno1.g9693.t1	CC	0044221	host cell synapse	13.6770446508	0.841685734871	1	1
anno1.g9693.t1	MF	0090729	toxin activity	10.60816544	0.777618995493	1	1
anno1.g9693.t1	BP	0006887	exocytosis	8.71008784267	0.733226697407	1	1
anno1.g9693.t1	CC	0044218	other organism cell membrane	12.670865731	0.821556236337	3	1
anno1.g9693.t1	BP	0035821	modulation of process of another organism	6.92048480568	0.686674944175	4	1
anno1.g9693.t1	CC	0033644	host cell membrane	6.65946910559	0.679402353251	4	1
anno1.g9693.t1	CC	0005576	extracellular region	4.87478770795	0.625285938928	8	1
anno1.g9699.t1	MF	0004072	aspartate kinase activity	11.4560459487	0.796155262439	1	31
anno1.g9699.t1	BP	0009090	L-homoserine biosynthetic process	11.1245216475	0.788991993404	1	31
anno1.g9699.t1	CC	0005829	cytosol	3.00758419383	0.556511472856	1	31
anno1.g9699.t1	BP	0009089	L-lysine biosynthetic process via diaminopimelate	8.71388965565	0.733320209703	4	31
anno1.g9699.t1	MF	0005524	ATP binding	3.09489167927	0.56014025734	6	31
anno1.g9699.t1	BP	0019877	diaminopimelate biosynthetic process	5.85021223585	0.655898318016	10	19
anno1.g9699.t1	BP	0009088	L-threonine biosynthetic process	4.37569558366	0.608431731991	23	15
anno1.g9701.t1	CC	0033202	DNA helicase complex	10.0583358763	0.765200051697	1	100
anno1.g9701.t1	MF	0043138	3'-5' DNA helicase activity	8.77030010242	0.734705334701	1	100
anno1.g9701.t1	BP	0000725	recombinational repair	7.93935997885	0.713828151083	1	100
anno1.g9701.t1	CC	0005829	cytosol	3.00772134745	0.556517214418	3	100
anno1.g9701.t1	MF	0003677	DNA binding	3.12761694376	0.56148721372	11	100
anno1.g9701.t1	MF	0005524	ATP binding	3.09503281434	0.560146081642	12	100
anno1.g9701.t1	BP	0009314	response to radiation	0.827826493428	0.436810177784	14	12
anno1.g9701.t1	BP	0006260	DNA replication	0.049376473733	0.336964627237	18	1
anno1.g9701.t1	MF	0016787	hydrolase activity	2.37137283489	0.528297290531	24	100
anno1.g9711.t1	MF	0043811	phosphate:acyl-[acyl carrier protein] acyltransferase activity	12.8362925781	0.824919251735	1	1
anno1.g9711.t1	BP	0006633	fatty acid biosynthetic process	6.94947043856	0.687474036783	1	1
anno1.g9711.t1	CC	0005737	cytoplasm	1.21703962166	0.464883941221	1	1
anno1.g9711.t1	MF	0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	9.46356049362	0.751377315777	2	1
anno1.g9711.t1	BP	0008654	phospholipid biosynthetic process	6.31358449511	0.669541821141	3	1
anno1.g9721.t1	MF	0031072	heat shock protein binding	9.80986286716	0.759476572861	1	58
anno1.g9721.t1	BP	0042026	protein refolding	9.13000753197	0.743434901731	1	58
anno1.g9721.t1	CC	0005737	cytoplasm	1.2179690524	0.46494509431	1	58
anno1.g9721.t1	BP	0009408	response to heat	8.64219353278	0.731553267458	2	57
anno1.g9721.t1	MF	0051082	unfolded protein binding	7.91834596158	0.713286349065	2	58
anno1.g9721.t1	MF	0008270	zinc ion binding	4.2281507018	0.603267028274	3	58
anno1.g9721.t1	MF	0005524	ATP binding	3.03284884043	0.557566908505	6	57
anno1.g9721.t1	BP	0006260	DNA replication	6.01585477539	0.660835517554	7	57
anno1.g9721.t1	MF	0016491	oxidoreductase activity	0.550640583267	0.412445892927	23	9
anno1.g9722.t1	MF	0004527	exonuclease activity	7.10751734046	0.691802147229	1	34
anno1.g9722.t1	BP	0031123	RNA 3'-end processing	0.319135595884	0.386726511162	1	1
anno1.g9722.t1	MF	0003723	RNA binding	3.13221409261	0.561675864632	5	34
anno1.g9722.t1	MF	0046872	metal ion binding	2.32698012836	0.526194503601	7	34
anno1.g9731.t1	MF	0003899	DNA-directed RNA polymerase activity	8.19214470708	0.720290320562	1	100
anno1.g9731.t1	CC	0000428	DNA-directed RNA polymerase complex	7.1216349355	0.692186405194	1	100
anno1.g9731.t1	BP	0006351	DNA-templated transcription	3.4935886619	0.576095411719	1	100
anno1.g9731.t1	MF	0000287	magnesium ion binding	5.57853751183	0.64764683189	4	97
anno1.g9731.t1	MF	0008270	zinc ion binding	4.06801173087	0.597558419791	7	97
anno1.g9731.t1	CC	0031981	nuclear lumen	0.134143381719	0.357880356171	8	2
anno1.g9731.t1	MF	0003677	DNA binding	3.12763934735	0.561488133421	11	100
anno1.g9731.t7	MF	0032549	ribonucleoside binding	10.0672380338	0.76540379004	1	15
anno1.g9731.t7	CC	0000428	DNA-directed RNA polymerase complex	7.12158532559	0.692185055561	1	15
anno1.g9731.t7	BP	0006351	DNA-templated transcription	3.49356432526	0.576094466436	1	15
anno1.g9731.t7	MF	0003899	DNA-directed RNA polymerase activity	8.19208763991	0.720288873041	3	15
anno1.g9731.t7	MF	0000287	magnesium ion binding	4.62541335346	0.616978360998	8	12
anno1.g9731.t7	CC	0031981	nuclear lumen	1.03320399486	0.452290925032	8	3
anno1.g9731.t7	MF	0008270	zinc ion binding	3.37296930282	0.57136917094	11	12
anno1.g9731.t7	MF	0003677	DNA binding	3.12761755995	0.561487239015	12	15
anno1.g9733.t1	MF	0003746	translation elongation factor activity	8.26353545672	0.722097231155	1	100
anno1.g9733.t1	BP	0006414	translational elongation	7.54581216087	0.703559197738	1	100
anno1.g9733.t1	CC	0005829	cytosol	1.87597176231	0.503574804095	1	67
anno1.g9733.t1	MF	0003924	GTPase activity	6.67128222014	0.67973454494	3	100
anno1.g9733.t1	CC	0032045	guanyl-nucleotide exchange factor complex	0.678133974167	0.424270588786	3	7
anno1.g9733.t1	MF	0005525	GTP binding	6.0214069496	0.660999822586	4	100
anno1.g9733.t1	CC	1990904	ribonucleoprotein complex	0.0552577087331	0.338832103415	7	1
anno1.g9733.t1	MF	0000287	magnesium ion binding	4.46957773539	0.611672777585	8	79
anno1.g9733.t1	CC	0005840	ribosome	0.0385285575364	0.333200861736	8	1
anno1.g9733.t1	MF	0097216	guanosine tetraphosphate binding	0.822094360308	0.436351996879	27	8
anno1.g9735.t2	MF	0000049	tRNA binding	7.15724927634	0.693154080662	1	17
anno1.g9735.t2	CC	0015935	small ribosomal subunit	6.92872436161	0.686902266954	1	17
anno1.g9735.t2	BP	0160307	protein biosynthetic process	3.1782384845	0.563556966486	1	17
anno1.g9735.t2	MF	0019843	rRNA binding	6.4798988027	0.674315970506	2	17
anno1.g9735.t2	MF	0003735	structural constituent of ribosome	3.56388838767	0.578812388324	3	17
anno1.g9741.t1	MF	0003688	DNA replication origin binding	10.6198936732	0.777880349452	1	20
anno1.g9741.t1	BP	0006275	regulation of DNA replication	9.98640814634	0.763550566531	1	20
anno1.g9741.t1	CC	0005886	plasma membrane	2.28748030122	0.524306554296	1	20
anno1.g9741.t1	BP	0006270	DNA replication initiation	9.12999888986	0.743434694086	2	20
anno1.g9741.t1	MF	0008289	lipid binding	6.64038339422	0.678865028718	2	20
anno1.g9741.t1	CC	0005737	cytoplasm	0.87197317867	0.440287039959	4	15
anno1.g9741.t1	MF	0005524	ATP binding	3.09489416352	0.56014035986	7	20
anno1.g9746.t1	MF	0005524	ATP binding	3.09489002227	0.560140188959	1	31
anno1.g9749.t1	MF	0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	11.9717111943	0.807094333147	1	100
anno1.g9749.t1	CC	0045252	oxoglutarate dehydrogenase complex	10.6523742473	0.77860339981	1	99
anno1.g9749.t1	BP	0006099	tricarboxylic acid cycle	7.62524808487	0.705653127414	1	99
anno1.g9749.t1	BP	0006096	glycolytic process	5.82836755823	0.655242017973	2	77
anno1.g9749.t1	MF	0030976	thiamine pyrophosphate binding	8.82905897836	0.736143395596	3	99
anno1.g9749.t1	CC	0005829	cytosol	2.97734053813	0.555242191375	7	99
anno1.g9749.t1	CC	0005739	mitochondrion	0.0552483295795	0.33882920659	11	1
anno1.g9749.t2	MF	0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	11.9717106048	0.807094320778	1	100
anno1.g9749.t2	CC	0045252	oxoglutarate dehydrogenase complex	10.6517738	0.778590043255	1	99
anno1.g9749.t2	BP	0006099	tricarboxylic acid cycle	7.62481826896	0.705641826899	1	99
anno1.g9749.t2	BP	0006096	glycolytic process	5.82994302212	0.655289392214	2	77
anno1.g9749.t2	MF	0030976	thiamine pyrophosphate binding	8.82856130668	0.736131235739	3	99
anno1.g9749.t2	CC	0005829	cytosol	2.97717271298	0.555235130061	7	99
anno1.g9749.t2	CC	0005739	mitochondrion	0.0555531432994	0.338923225189	11	1
anno1.g9753.t1	MF	0016987	sigma factor activity	8.17483532909	0.719851033043	1	49
anno1.g9753.t1	BP	2000142	regulation of DNA-templated transcription initiation	7.73310173751	0.708478767713	1	49
anno1.g9753.t1	CC	0005737	cytoplasm	0.782471202641	0.433140148179	1	35
anno1.g9753.t1	BP	0006352	DNA-templated transcription initiation	7.22977025119	0.695117129999	2	49
anno1.g9753.t1	MF	0003677	DNA binding	3.12755441782	0.561484646918	4	49
anno1.g9753.t4	MF	0016987	sigma factor activity	8.17482316935	0.719850724283	1	32
anno1.g9753.t4	BP	2000142	regulation of DNA-templated transcription initiation	7.73309023484	0.708478467411	1	32
anno1.g9753.t4	CC	0005737	cytoplasm	0.735102975808	0.429191788657	1	22
anno1.g9753.t4	BP	0006352	DNA-templated transcription initiation	7.22975949721	0.695116839634	2	32
anno1.g9753.t4	MF	0003677	DNA binding	3.12754976571	0.56148445594	4	32
anno1.g9756.t1	MF	0016491	oxidoreductase activity	3.27860005036	0.567612259139	1	30
anno1.g9756.t1	BP	0006633	fatty acid biosynthetic process	0.969873727102	0.447696106882	1	3
anno1.g9756.t1	CC	0016020	membrane	0.113867866166	0.353696742515	1	4
anno1.g9756.t1	MF	0048038	quinone binding	1.10002675563	0.456988896805	2	3
anno1.g9760.t1	BP	0006526	L-arginine biosynthetic process	7.58831865693	0.704681031771	1	32
anno1.g9760.t1	MF	0042802	identical protein binding	7.48348276444	0.701908467259	1	35
anno1.g9760.t1	CC	0005739	mitochondrion	0.341644639109	0.389569945164	1	3
anno1.g9760.t1	MF	0008483	transaminase activity	6.99984747999	0.688858905161	2	34
anno1.g9760.t1	MF	0030170	pyridoxal phosphate binding	6.72231230338	0.681166172696	4	35
anno1.g9760.t1	CC	0005829	cytosol	0.0925803715825	0.34888003709	9	1
anno1.g9760.t1	CC	0070013	intracellular organelle lumen	0.0632482537001	0.341216646378	10	1
anno1.g9760.t1	BP	0043043	peptide biosynthetic process	0.266722380762	0.379688789979	22	1
anno1.g9760.t1	BP	0006364	rRNA processing	0.195017222	0.368821415238	24	1
anno1.g9777.t1	MF	0050660	flavin adenine dinucleotide binding	6.19966854676	0.66623542006	1	5
anno1.g9777.t1	CC	0005886	plasma membrane	2.28586751418	0.524229123891	1	5
anno1.g9782.t1	MF	0004372	glycine hydroxymethyltransferase activity	11.4466101508	0.795952826633	1	100
anno1.g9782.t1	BP	0019264	glycine biosynthetic process from L-serine	11.1494393695	0.789534070796	1	100
anno1.g9782.t1	CC	0005829	cytosol	3.00771204126	0.556516824844	1	100
anno1.g9782.t1	BP	0035999	tetrahydrofolate interconversion	9.40356241578	0.74995911844	3	100
anno1.g9782.t1	MF	0050413	D-alanine 2-hydroxymethyltransferase activity	7.20241404325	0.6943777943	3	43
anno1.g9782.t1	MF	0030170	pyridoxal phosphate binding	6.72259481466	0.68117408328	4	100
anno1.g9782.t1	MF	0008168	methyltransferase activity	2.49991936979	0.53427765586	9	45
anno1.g9782.t1	MF	0022857	transmembrane transporter activity	0.0440678745712	0.335180891757	16	1
anno1.g9782.t1	BP	0032259	methylation	2.39872975143	0.529583337085	26	45
anno1.g9782.t1	BP	0055085	transmembrane transport	0.0380386472996	0.333019080539	31	1
anno1.g9791.t1	MF	0004788	thiamine diphosphokinase activity	12.8913471037	0.826033661528	1	1
anno1.g9791.t1	CC	0009360	DNA polymerase III complex	9.91751103464	0.76196500177	1	1
anno1.g9791.t1	BP	0006271	DNA strand elongation involved in DNA replication	9.73451995611	0.757726791278	1	1
anno1.g9791.t1	BP	0009229	thiamine diphosphate biosynthetic process	9.64695504283	0.755684632827	3	1
anno1.g9791.t1	MF	0016987	sigma factor activity	8.17023058809	0.719734092935	3	1
anno1.g9791.t1	MF	0008408	3'-5' exonuclease activity	7.96676527155	0.714533662466	4	1
anno1.g9791.t1	MF	0003887	DNA-directed DNA polymerase activity	7.93821091866	0.71379854354	5	1
anno1.g9791.t1	BP	0006772	thiamine metabolic process	8.84918452553	0.736634846151	6	1
anno1.g9791.t1	CC	0005737	cytoplasm	1.21728537058	0.464900112857	8	1
anno1.g9791.t1	BP	2000142	regulation of DNA-templated transcription initiation	7.72874581728	0.708365030955	9	1
anno1.g9791.t1	BP	0006352	DNA-templated transcription initiation	7.22569784874	0.695007156958	10	1
anno1.g9791.t1	MF	0016301	kinase activity	4.38109622719	0.608619112597	12	1
anno1.g9791.t1	MF	0003677	DNA binding	3.12579272141	0.561412315593	17	1
anno1.g9791.t1	MF	0005524	ATP binding	3.09322759709	0.560071574688	18	1
anno1.g9791.t1	BP	0071897	DNA biosynthetic process	6.2510899138	0.667731649717	19	1
anno2.g10773.t1	MF	0008270	zinc ion binding	4.21091077039	0.602657715471	1	1
anno2.g10782.t1	MF	0008837	diaminopimelate epimerase activity	12.329741618	0.814551385918	1	25
anno2.g10782.t1	BP	0009089	L-lysine biosynthetic process via diaminopimelate	8.71356437085	0.733312209547	1	25
anno2.g10782.t1	CC	0005829	cytosol	3.00747192233	0.556506772819	1	25
anno2.g10783.t1	MF	0016491	oxidoreductase activity	3.27826241046	0.567598721051	1	14
anno2.g1078.t1	BP	0006281	DNA repair	5.21818805922	0.63638549498	1	17
anno2.g1078.t1	MF	0004527	exonuclease activity	0.63365542456	0.420282795702	1	2
anno2.g1078.t1	MF	0004519	endonuclease activity	0.238223241164	0.375569387766	5	1
anno2.g1078.t1	MF	0003677	DNA binding	0.14873612159	0.360698299983	7	1
anno2.g10794.t1	MF	0004325	ferrochelatase activity	11.0660882312	0.787718406298	1	57
anno2.g10794.t1	BP	0006783	heme biosynthetic process	8.17395724063	0.719828736012	1	57
anno2.g10794.t1	CC	0005737	cytoplasm	1.14344927619	0.459965536511	1	52
anno2.g10794.t1	MF	0046872	metal ion binding	2.03440303847	0.511802391672	3	49
anno2.g10794.t1	CC	0019866	organelle inner membrane	0.233915966245	0.374925776414	5	2
anno2.g10794.t1	CC	0043231	intracellular membrane-bounded organelle	0.120413220977	0.355085283113	10	3
anno2.g10819.t1	MF	0004322	ferroxidase activity	11.427509492	0.795542785136	1	13
anno2.g10819.t1	BP	0006879	intracellular iron ion homeostasis	8.06298379548	0.717001115545	1	13
anno2.g10819.t1	CC	0005829	cytosol	3.0070581178	0.556489448905	1	13
anno2.g10819.t1	BP	0006826	iron ion transport	7.26603883587	0.696095180627	2	13
anno2.g10819.t1	MF	0008199	ferric iron binding	10.2614727231	0.769826907284	3	13
anno2.g10819.t1	MF	0020037	heme binding	5.34260995058	0.640316536083	6	13
anno2.g10830.t1	MF	0008409	5'-3' exonuclease activity	9.71254960892	0.757215272567	1	25
anno2.g10830.t1	BP	0006302	double-strand break repair	7.45639088455	0.701188823644	1	25
anno2.g10830.t1	CC	0042575	DNA polymerase complex	2.74409497826	0.545228302265	1	7
anno2.g10830.t1	MF	0003887	DNA-directed DNA polymerase activity	7.94272669737	0.713914888133	2	25
anno2.g10830.t1	BP	0006261	DNA-templated DNA replication	7.06695893685	0.6906960854	2	25
anno2.g10830.t1	BP	0071897	DNA biosynthetic process	6.25464594664	0.667834893227	3	25
anno2.g10830.t1	MF	0003677	DNA binding	3.12757087878	0.561485322673	11	25
anno2.g10845.t1	MF	0004817	cysteine-tRNA ligase activity	11.5962068939	0.79915251925	1	100
anno2.g10845.t1	BP	0006423	cysteinyl-tRNA aminoacylation	11.3118348069	0.79305219433	1	100
anno2.g10845.t1	CC	0005829	cytosol	3.00769265054	0.556516013111	1	100
anno2.g10845.t1	MF	0008270	zinc ion binding	3.72291970877	0.584861498313	7	92
anno2.g10845.t1	MF	0005524	ATP binding	3.09500328438	0.560144863023	10	100
anno2.g10847.t1	MF	0004478	methionine adenosyltransferase activity	11.7035325812	0.801435387859	1	100
anno2.g10847.t1	BP	0006556	S-adenosylmethionine biosynthetic process	11.0158429319	0.78662059218	1	98
anno2.g10847.t1	CC	0005737	cytoplasm	1.04164842305	0.452892831706	1	89
anno2.g10847.t1	BP	0006730	one-carbon metabolic process	8.15723774827	0.719403954329	3	98
